url,Price,Registration Year,Insurance,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Engine,Power,Top Speed,Drive Type,Fuel,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Valve Configuration,Fuel Supply System,Turbo Charger,Super Charge,Transmission Type,Gearbox,Diesel Mileage ARAI,Diesel Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Steering Type,Steering Column,Steering Gear Type,Turning Radius,Front Brake Type,Rear Brake Type,Acceleration,0-100kmph,Length,Width,Height,Seating Capacity,Ground Clearance Unladen,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,No. of Doors,Mileage,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Petrol Highway Mileage,Ground Clearance,Global NCAP Safety Rating,Boot Space,Shock Absorbers Type,Range,Battery Capacity,Charging Time DC,Charging Time AC,Motor Type,Battery Warranty,Charging Time (A.C),Charging Time (D.C),Charging Port,Acceleration 0-100kmph,Charging Time,Fast Charging,Braking (100-0kmph),Quarter Mile (Tested),City driveability (20-80kmph),Braking (80-0 kmph),No. of Airbags,Diesel Highway Mileage,Braking (60-0 kmph),Alloy Wheel Size Front,Alloy Wheel Size Rear,Reported Boot Space,Reported Ground Clearance (Unladen),Drag Coefficient,Quarter Mile,0-100Kmph (Tested),Ground Clearance (Laden),Boot Space Rear Seat Folding,Motor Power,Battery Type,Regenerative Braking,Regenerative Braking Levels,Charging Options,Charger Type,Charging Time (15 A Plug Point),Charging Time (7.2 kW AC Fast Charger),Charging Time (50 kW DC Fast Charger),Petrol Mileage WLTP,3rd Gear (30-80kmph),4th Gear (40-100kmph),Range - Tested,Acceleration 0-60kmph,Emission Control System,Approach Angle,Break-over Angle,Departure Angle,CNG Mileage ARAI,CNG Fuel Tank Capacity,Secondary Fuel Type,Petrol Mileage (ARAI),Petrol Fuel Tank Capacity (Litres)
https://www.cardekho.com/used-car-details/used-Tata-curvv-pure-plus-s-dca-cars-Gurgaon_4fc65bd4-0245-46b9-bc15-d7e3bf751897.htm,₹12.50 Lakh,2025,-,Petrol,5 Seats,"10,000 Kms",HR98,First Owner,1199 cc,Automatic,2025,1199 cc,118 bhp,,FWD,,1.2 L REVOTRON,1199 cc,118bhp@5500rpm,170Nm@1750-4000rpm,3,4,,,No,,Automatic,7-Speed DCA,,,BS VI 2.0,MacPherson suspension,Rear twist beam,Electric,Tilt,,5.35 m,Disc,Drum,,,4308 mm,1810 mm,1630 mm,5,208 mm,2560 mm,,,,,5,11 kmpl,,44 Litres,13 kmpl,208 mm,,500 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973 Litres Litres,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-diesel-bsvi-cars-Noida_7179c8e1-12b6-4680-8201-aec2b451c239.htm,₹14 Lakh,Sept 2022,Comprehensive,Diesel,4 Seats,"68,000 Kms",Agra,First Owner,2184 cc,Manual,2022,2184 cc,130 bhp,,4X4,,mHawk 130 Engine,2184 cc,130bhp@3750rpm,300Nm@1600-2800rpm,4,4,,,Yes,,Manual,6 Speed,15.2 kmpl,57 Litres,BS VI,Independent Double Wishbone Front Suspension with Coil Over Damper & Stabiliser Bar,Multilink Solid Rear Axle with Coil Over Damper & Stabiliser Bar,Power,Tilt,,,Disc,Drum,,,3985 mm,1855 mm,1844 mm,4,226 mm,2450 mm,1520 mm,1520 mm,1730 kg,,3,15.2 kmpl,,,,226mm,4 Star,,,,,,,,,,,,,,,,,,,,11 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax5-diesel-bsvi-cars-Noida_c0f2feb7-6a12-4231-9497-ada60cc022b5.htm,₹13.20 Lakh,2022,-,Diesel,5 Seats,"40,000 Kms",Noida,First Owner,2198 cc,Manual,2022,2198 cc,182.38 bhp,,FWD,Diesel,2.2 L Turbo Diesel,2198 cc,182.38bhp@3500rpm,420Nm@1600-2800rpm,4,4,,CRDi,Yes,,Manual,6-Speed,,60 Litres,BS VI,MacPherson Strut suspension,"Multi-link, Solid Axle",Power,Tilt,,,Ventilated Disc,Solid Disc,,,4695 mm,1890 mm,1755 mm,5,,2750 mm,,,1865 kg,,5,15 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,17 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Kia-seltos-gtx-plus-diesel-at-cars-New-Delhi_a37a1d4e-998d-4ef5-ba2f-eaf83311bbdb.htm,₹13.85 Lakh,Apr 2021,Comprehensive,Diesel,5 Seats,"30,000 Kms",Gurgaon,First Owner,1493 cc,Automatic,2021,1493 cc,113.43 bhp,,FWD,Diesel,1.5 L CRDi VGT,1493 cc,113.43bhp@4000rpm,250Nm@1500-2750rpm,4,4,,CRDi,Yes,,Automatic,6-Speed,18 kmpl,50 Litres,BS VI,McPherson Strut with Coil Spring,Coupled Torsion Beam Axle with Coil Spring,Electric,Tilt & Telescopic,,,Disc,Disc,,,4315 mm,1800 mm,1645 mm,5,,2610 mm,,,1540 kg,,5,18 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Honda-wr-v-i-vtec-vx-cars-Faridabad_3ee22e29-b055-430d-ab16-8b817e806b0e.htm,₹4.60 Lakh,2018,-,Petrol,5 Seats,"80,000 Kms",Faridabad,First Owner,1199 cc,Manual,2018,1199 cc,88.7 bhp,164.26  kmph,FWD,,i-VTEC Petrol Engine,1199 cc,88.7bhp@6000rpm,110Nm@4800rpm,4,4,SOHC,MPFi,No,No,Manual,5 Speed,,,BS IV,"McPherson Strut, Coil Spring","Twisted Torsion Beam,  Coil Spring",Electric,Tilt & Telescopic,Rack & Pinion,5.3 metres,Ventilated Disc,Drum,15.31 Seconds,15.31 Seconds,3999 mm,1734 mm,1601 mm,5,188 mm,2555 mm,,,1103 kg,,5,17.5 kmpl,17.5 kmpl,40 Litres,18.06 kmpl,188mm,,,,,,,,,,,,,,,,42.21m,,,,,,26.09m,,,,,,20.54 Seconds,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Tata-nexon-xm-s-bsvi-cars-Faridabad_549f4cfd-7037-4cdb-810d-f6f708fa4236.htm,₹6.50 Lakh,Oct 2022,Comprehensive,Petrol,5 Seats,"59,000 Kms",ballabhgarh,First Owner,1199 cc,Manual,2022,1199 cc,118.35 bhp,,,Petrol,1.2l Turbocharged Revotron Engine,1199 cc,118.35bhp@5500rpm,170Nm@1750-4000rpm,3,4,,,NO,,Manual,6 Speed,,,BS VI,"Independent, Lower Wishbone, McPherson Strut with Coil Spring",Semi-Independent; closed profile Twist beam with Coil Spring and shock absorber,Electric,,,5.1,Disc,Drum,,,3993 mm,1811 mm,1606 mm,5,209 mm,2498 mm,,,1345 kg,,5,17.33 kmpl,17.33 kmpl,44 Litres,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-c-class-progressive-c-200-cars-Gurgaon_3fe18c36-5f57-47ed-97bc-882328665997.htm,₹31 Lakh,Nov 2020,Zero Dep,Petrol,5 Seats,"32,000 Kms",New Delhi,Second Owner,1950 cc,Automatic,2020,1950 cc,201.15 bhp,239  kmph,RWD,Petrol,2L Petrol Engine,1950 cc,201.15bhp@5800-6100rpm,280Nm@3000-4000rpm,4,4,DOHC,MPFI,Yes,No,Automatic,9 Speed,,,BS VI,Agility Control Suspension,Agility Control Suspension,Power,Height & Reach Adjustable,Direct Steer System,5.61 metres,Disc,Disc,7.7 Seconds,7.7 Seconds,4686 mm,2020 mm,1442 mm,5,157 mm,2840 mm,1588 mm,1588 mm,1655 kg,2125 kg,4,,11.9 kmpl,66 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Ford-ecosport-15-petrol-titanium-bsiv-cars-Gurgaon_48703cf6-da8c-4c52-b637-140f3de55932.htm,₹5.45 Lakh,Jul 2019,-,Petrol,5 Seats,"52,000 Kms",New Delhi,First Owner,1497 cc,Manual,2019,1497 cc,121.31 bhp,,FWD,,Ti-VCT Petrol Engine,1497 cc,121.31bhp@6500rpm,150Nm@4500rpm,3,4,DOHC,Direct Injection,No,No,Manual,5 Speed,,,BS IV,Independent MacPherson Strut with coil spring and anti-roll bar,Semi-independent twist beam with twin gas and oil filled shock absorbers,Power,Tilt & Telescopic,Rack & Pinion,5.3 metres,Ventilated Disc,Drum,,,3998 mm,1765 mm,1647 mm,5,200 mm,2519 mm,,,1242 kg,1660 kg,4,17 kmpl,17 kmpl,52 Litres,,200mm,,,Twin Gas & Oil Filled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-innova-crysta-28-gx-at-bsiv-cars-Noida_f7f11dce-8ef6-44c9-a3eb-874fef4af01c.htm,₹12.75 Lakh,2018,Third Party,Diesel,7 Seats,"2,40,000 Kms",Noida,First Owner,2755 cc,Automatic,2018,2755 cc,171.5 bhp,,RWD,Diesel,1-GD FTV Engine,2755 cc,171.5bhp@3400rpm,360Nm@1200-3400rpm,4,4,DOHC,Direct Injection,Yes,No,Automatic,6 Speed,11.36 kmpl,55 Litres,BS IV,Double Wishbone With Torsion Bar,4 Link,Power,Tilt & Telescopic,Rack & Pinion,5.4 meters,Disc,Drum,,,4735 mm,1830 mm,1795 mm,7,,2750 mm,1540 mm,1540 mm,1830 kg,2450 kg,5,,,,,,,,Coil Spring,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-corolla-altis-18-vl-cvt-cars-Ghaziabad_898b4858-f21b-477b-9b03-248393601686.htm,₹10 Lakh,2018,Comprehensive,Petrol,5 Seats,"40,300 Kms",Ghaziabad,First Owner,1798 cc,Automatic,2018,1798 cc,138.03 bhp,200  kmph,FWD,Petrol,2ZR-FE Petrol Engine,1798 cc,138.03bhp@6400rpm,173Nm@4000rpm,4,4,DOHC,EFI,No,No,Automatic,7 Speed,,,BS IV,MacPherson Strut,Torsion Beam,Power,Tilt & Telescopic,Rack & Pinion,5.4 metres,Ventilated Disc,Solid Disc,11.46 Seconds,11.46 Seconds,4620 mm,1775 mm,1475 mm,5,175 mm,2700 mm,1515 mm,1520 mm,1310 kg,1710 kg,4,14.28 kmpl,14.28 kmpl,55 Litres,18.04 kmpl,,,,,,,,,,,,,,,,,44.08m,,,,4,,28.01m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-baleno-12-delta-cars-Faridabad_a257900c-fe50-43cb-840f-2ba2cbac8ee9.htm,₹4.10 Lakh,Aug 2018,Comprehensive,Petrol,5 Seats,"84,000 Kms",Faridabad,First Owner,1197 cc,Manual,2018,1197 cc,83.1 bhp,180  kmph,FWD,Petrol,VVT Petrol Engine,1197 cc,83.1bhp@6000rpm,115Nm@4000rpm,4,4,DOHC,MPFI,No,No,Manual,5 Speed,,,BS IV,MacPherson Strut,Torsion Beam,Power,Tilt,Rack & Pinion,4.9 meters,Disc,Drum,12.36 seconds,12.36 seconds,3995 mm,1745 mm,1510 mm,5,170 mm,2520 mm,1515 mm,1525 mm,870 kg,1340 kg,5,21.4 kmpl,21.4 kmpl,37 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Skoda-kushaq-15-tsi-style-dsg-cars-Gurgaon_32324ad2-23f0-4c64-a6d2-7f549344d267.htm,₹15 Lakh,2024,Third Party,Petrol,5 Seats,"17,400 Kms",HR98,First Owner,1498 cc,Automatic,2024,1498 cc,147.51 bhp,,FWD,Petrol,1.5 TSI Petrol Engine,1498 cc,147.51bhp@5000-6000rpm,250Nm@1600-3500rpm,4,4,,,Yes,,Automatic,7-Speed DSG,,,BS VI 2.0,McPherson suspension with lower triangular links and stabiliser bar,Twist Beam Axle,Electric,Tilt & Telescopic,,,Disc,Drum,,,4225 mm,1760 mm,1612 mm,5,,2651 mm,,,1278-1309 kg,1696 kg,5,18.86 kmpl,18.86 kmpl,50 Litres,,,5 Star,385 Litres,,,,,,,,,,,,,,,,,,,,,17 Inch,17 Inch,,,,,,155 mm,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Kia-seltos-htk-plus-at-d-cars-Ghaziabad_35ff48ff-a895-4497-87e2-e8805f81ab87.htm,₹8 Lakh,2020,Third Party,Diesel,5 Seats,"1,03,000 Kms",Ghaziabad,First Owner,1493 cc,Automatic,2020,1493 cc,113.42 bhp,,2WD,Diesel,1.5L CRDi VGT,1493 cc,113.42bhp@4000rpm,250nm@1500-2750rpm,4,4,DOHC,CRDi,Yes,No,Automatic,6-Speed,17.8 kmpl,50 Litres,BS VI,McPherson Strut & Coil Spring,Coupled Torsion Beam Axle with Coil Spring,Electric,Tilt,Rack & Pinion,,Disc,Disc,11.8,11.8,4315 mm,1800 mm,1645 mm,5,,2610 mm,,,1495 kg,,5,17.8 kmpl,,,,,,,,,,,,,,,,,,,,44.66m,18.60s@119.18kmph,7.66s,27.11m,,,,,,,,,,12.99s,190mm,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-c-class-progressive-c-200-cars-Gurgaon_bbca51b5-f127-4301-8696-f5ef48e2c144.htm,₹34 Lakh,Sept 2021,Third Party,Petrol,5 Seats,"30,000 Kms",Ahmedabad,First Owner,1950 cc,Automatic,2021,1950 cc,201.15 bhp,239  kmph,RWD,Petrol,2L Petrol Engine,1950 cc,201.15bhp@5800-6100rpm,280Nm@3000-4000rpm,4,4,DOHC,MPFI,Yes,No,Automatic,9 Speed,,,BS VI,Agility Control Suspension,Agility Control Suspension,Power,Height & Reach Adjustable,Direct Steer System,5.61 metres,Disc,Disc,7.7 Seconds,7.7 Seconds,4686 mm,2020 mm,1442 mm,5,157 mm,2840 mm,1588 mm,1588 mm,1655 kg,2125 kg,4,,11.9 kmpl,66 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Audi-a4-35-tdi-premium-cars-Gurgaon_c43d1e17-0728-4cfe-9fb7-a8c40821778b.htm,₹7.50 Lakh,2017,Third Party,Diesel,5 Seats,"1,15,000 Kms",Gurgaon,First Owner,1968 cc,Automatic,2015,1968 cc,174.33 bhp,222  kmph,FWD,Diesel,TDI Diesel Engine,1968 cc,174.33bhp@4200rpm,380Nm@1750-2500rpm,4,4,DOHC,CRDI,Yes,No,Automatic,8 Speed,17.11 kmpl,63 Litres,Euro V,5 Link,Trapezoidal Link,Power,Height & Reach,Rack & Pinion,5.8 meters,Ventilated Disc,Disc,7.9 Seconds,7.9 Seconds,4701 mm,2040 mm,1427 mm,5,165 mm,2808 mm,1564 mm,1551 mm,1595 kg,2055 kg,4,17.11 kmpl,,,,,,,Gas Filled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Bmw-x5-xdrive-30d-xline-cars-Noida_15a28431-0105-4d98-98d3-e7d9be2f7876.htm,₹48.50 Lakh,Nov 2020,Comprehensive,Diesel,5 Seats,"60,000 Kms",New Delhi,First Owner,2993 cc,Automatic,2020,2993 cc,261.50 bhp,,AWD,Diesel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,13.38 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-grand-i10-12-kappa-sportz-bsiv-cars-Gurgaon_20137278-6057-4b84-8111-abde4e37d0fc.htm,₹3.80 Lakh,Jan 2018,-,Petrol,5 Seats,"69,000 Kms",Meerut,First Owner,1197 cc,Manual,2018,1197 cc,81.86 bhp,165  kmph,FWD,Petrol,Kappa VTVT Petrol Engine,1197 cc,81.86bhp@6000rpm,113.75nm@4000rpm,4,4,DOHC,MPFI,No,No,Manual,5 Speed,,,,MacPherson Strut,Coupled Torsion Beam Axle,Power,Tilt,Rack & Pinion,4.8 metres,Disc,Drum,12.9 Seconds,12.9 Seconds,3765 mm,1660 mm,1520 mm,5,165 mm,2425 mm,1479 mm,1493 mm,1120 kg,,5,18.9 kmpl,18.9 kmpl,43 Litres,22.19 kmpl,,,,Gas Filled,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-swift-dzire-zxi-plus-cars-Noida_53cc5bf3-fe4b-44c1-bec1-b59a662d4929.htm,₹6 Lakh,Feb 2020,Comprehensive,Petrol,5 Seats,"56,600 Kms",Firozabad,First Owner,1197 cc,Manual,2019,1197 cc,81.80 bhp,,FWD,Petrol,K Series VVT Engine,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,4,4,DOHC,MPFI,No,No,Manual,5 Speed,,,BS VI,MacPherson Strut,Torsion Beam,Power,Tilt Steering,Rack & Pinion,4.8 metres,Disc,Drum,12.6 Seconds,12.6 Seconds,3995 mm,1735 mm,1515 mm,5,163 mm,2450 mm,1530 mm,1520 mm,860-895 kg,1315 kg,4,21.21 kmpl,21.21 kmpl,37 Litres,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mini-cooper-s-classic-pack-cars-Gurgaon_8e1819da-fc21-4729-a985-1c5c8d00be23.htm,₹44 Lakh,,-,Petrol,5 Seats,"6,201 Kms",,,1998 cc,Automatic,2025,1998 cc,201 bhp,,FWD,Petrol,2-litre turbo-petrol engine,1998 cc,201bhp,300Nm,4,4,,,Yes,,Automatic,7 Speed DCT,,,BS VI 2.0,,,,,,,Disc,Disc,,,3876 mm,1744 mm,1432 mm,5,,2495 mm,,,,,3,15 kmpl,,,15 kmpl,,,210 Litres,,,,,,,,,,,,,,,,,,,,,,,,146 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Tata-nexon-ev-empowered-45-cars-Ghaziabad_d3559c2e-6503-445b-ac2c-9d325d33d38b.htm,₹15.25 Lakh,2025,Comprehensive,Electric,5 Seats,"10,000 Kms",Ghaziabad,First Owner,,Automatic,2025,,142 bhp,,FWD,,,,142bhp,215Nm,,,,,,,Automatic,1-Speed,,,ZEV,MacPherson Strut suspension,Rear twist beam,Electric,,,5.3 m,Disc,Disc,,,3995 mm,1802 mm,1625 mm,5,190 mm,2498 mm,,,,,5,,,,,,,350 Litres,,489 km,45 kWh,60kW - 10 to 100% - 40 mins,7.2kW - 10 to 100% - 6 hrs 36 mins,Permanent magnet synchronous AC motor,8 Years or 160000 km,7.2kW - 10 to 100% - 6 hrs 36 mins,60kW - 10 to 100% - 40 mins,CCS-II,8.9 s,60kW - 10 to 100% - 40 mins,Yes,,,,,,,,,,,,,,,,,110 kW,Lithium Ion,Yes,4,"3.3 kW AC Wall Box, 7.2 kW AC Wall Box, 60kW DC Fast Charger, 15A plug point",3.3 kW AC Wall Box,10 to 100% - 17 hrs 36 mins,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-vitara-brezza-zxi-cars-Ghaziabad_058ae9ad-3006-4231-8daf-dc11a2150f30.htm,₹7.30 Lakh,2021,-,Petrol,5 Seats,"40,000 Kms",Ghaziabad,First Owner,1462 cc,Manual,2021,1462 cc,103.26 bhp,,FWD,Petrol,K15B Petrol Engine,1462 cc,103.26bhp@6000rpm,138nm@4400rpm,4,4,DOHC,,,,Manual,5 Speed,,,BS VI,MacPherson Strut with coil spring,Torsion Beam With Coil Spring,Electronic,Tilt Steering,Rack & Pinion,5.2 metres,Ventilated Disc,Drum,,,3995 mm,1790 mm,1640 mm,5,,2500 mm,,,1110-1130 kg,1600 kg,5,17.03 kmpl,17.03 kmpl,48 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Bmw-2-series-gran-coupe-220i-m-sport-bsvi-cars-Gurgaon_c399a772-e54d-4fc2-8a1d-97623d0f18c5.htm,₹33.75 Lakh,Jun 2023,Comprehensive,Petrol,5 Seats,"32,000 Kms",HR98,First Owner,1998 cc,Automatic,2023,1998 cc,189.08 bhp,240 kmph,FWD,Petrol,,1998 cc,189.08bhp@5000rpm,280Nm@1350-4600rpm,4,4,,,Twin,,Automatic,7-Speed Steptronic,,,BS VI,Single-joint spring strut axle in lightweight aluminium-steel construction,Adaptive M-specific Suspension,Power,,,,Ventilated Disc,Ventilated Disc,7.1sec,7.1sec,4526 mm,2081 mm,1420 mm,5,,2670 mm,1561 mm,1562 mm,1570 kg,,4,14.82 kmpl,14.82 kmpl,50 Litres,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mg-hector-plus-sharp-dct-cars-Noida_d691ffb2-60b1-475c-806b-5a8e52662b63.htm,₹10.50 Lakh,Jul 2020,-,Petrol,6 Seats,"44,000 Kms",Bareilly,Second Owner,1451 cc,Automatic,2020,1451 cc,141 bhp,,,Petrol,1.5L Turbocharged Intercooled,1451 cc,141bhp@5000rpm,250nm@1600-3600rpm,4,4,,,YES,,Automatic,6-speed DCT,,,BS VI,Mcpherson Strut with Stablizer bar,Semi Independent Helical Spring Torsion Beam,,Tilt & Telescopic,,,Disc,Disc,,,4720 mm,1835 mm,1760 mm,6,,2750 mm,,,1820 kg,,5,11.67 kmpl,11.67 kmpl,60 Litres,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,192mm,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax5-at-bsvi-cars-Gurgaon_f4ca57a7-18cc-41ac-b547-ff32b6699666.htm,₹14.50 Lakh,2022,Third Party,Petrol,5 Seats,"30,000 Kms",Gurgaon,First Owner,1999 cc,Automatic,2022,1999 cc,197.13 bhp,,FWD,Petrol,2.0L Turbo Petrol,1999 cc,197.13bhp@5000rpm,380Nm@1750-3000rpm,4,4,,TGDi,Yes,,Automatic,6-Speed,,,BS VI,McPherson Strut Independent Suspension with FSD and Stabilizer bar,Multi-Link Independent Suspension with FSD Stabilizer bar,Power,Tilt,,,Ventilated Disc,Solid Disc,,,4695 mm,1890 mm,1755 mm,5,,2750 mm,,,1795 kg,,5,11 kmpl,,60 Litres,13 kmpl,,,,,,,,,,,,,,,,,35.48m,16.83s @ 135.98kmph,,24.89m,,,,,,,,,,9.48s,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Byd-seal-dynamic-range-cars-Gurgaon_5fde0f81-836e-4d15-a00f-7f16e676b4f7.htm,₹33.80 Lakh,2024,-,Electric,5 Seats,"20,000 Kms",Gurgaon,First Owner,,Automatic,2024,,201.15 bhp,,RWD,,,,201.15bhp,310Nm,,,,,,,Automatic,,,,ZEV,Multi link suspension,Multi link suspension,Electric,,,5.7 m,Ventilated Disc,Ventilated Disc,,,4800 mm,1875 mm,1460 mm,5,,2920 mm,,,1922 kg,2344 kg,4,,,,,,5 Star,400 Litres,,510 km,61.44 kWh,,,Permanent magnet synchronous motor,,,,CCS-II,7.5 s,,Yes,,,,,9,,,,,,145 mm,0.219,,,,,,Lithium-Ion,Yes,,,,,12-16 H (0-100%),45 min (0-80%),,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Tata-nexon-xm-s-bsvi-cars-Faridabad_94fb35fd-a59b-4233-b7ed-90676c2da50a.htm,₹7 Lakh,2022,Zero Dep,Petrol,5 Seats,"30,000 Kms",New Delhi,First Owner,1199 cc,Manual,2022,1199 cc,118.35 bhp,,,Petrol,1.2l Turbocharged Revotron Engine,1199 cc,118.35bhp@5500rpm,170Nm@1750-4000rpm,3,4,,,NO,,Manual,6 Speed,,,BS VI,"Independent, Lower Wishbone, McPherson Strut with Coil Spring",Semi-Independent; closed profile Twist beam with Coil Spring and shock absorber,Electric,,,5.1,Disc,Drum,,,3993 mm,1811 mm,1606 mm,5,209 mm,2498 mm,,,1345 kg,,5,17.33 kmpl,17.33 kmpl,44 Litres,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-yaris-vx-bsiv-cars-Faridabad_6a5e9917-e920-4fe0-b225-77f85a135ccb.htm,₹5.65 Lakh,2018,-,Petrol,5 Seats,"60,000 Kms",ballabhgarh,First Owner,1496 cc,Manual,2018,1496 cc,105.5 bhp,,FWD,Petrol,1.5 Dual VVT-i Engine,1496 cc,105.5bhp@6000rpm,140Nm@4200rpm,4,4,DOHC,EFI,No,No,Manual,6 Speed,,,,McPherson Strut With Stabilizer,Torsion Beam With Stabilizer,Power,Tilt,Rack & Pinion,5.1m,Disc,Disc,,,4425 mm,1730 mm,1495 mm,5,,2550 mm,,,1120 kg,1580 kg,4,17.1 kmpl,17.1 kmpl,42 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Kia-seltos-htx-ivt-g-cars-Noida_36044953-c4eb-45ba-9464-d85e7df5905f.htm,₹9.95 Lakh,Jun 2020,-,Petrol,5 Seats,"38,000 Kms",Lucknow,First Owner,1497 cc,Automatic,2020,1497 cc,113.42 bhp,,2WD,Petrol,Smartstream G1.5,1497 cc,113.42bhp@6300rpm,144nm@4500rpm,4,4,DOHC,MPI,No,No,Automatic,6-Speed IVT,,,BS VI,McPherson Strut & Coil Spring,Coupled Torsion Beam Axle with Coil Spring,Electric,Tilt & Telescopic,Rack & Pinion,,Disc,Disc,11.8,11.8,4315 mm,1800 mm,1645 mm,5,,2610 mm,,,1555 kg,,5,16.8 kmpl,16.8 kmpl,50 Litres,,,,,,,,,,,,,,,,,,40.93m,17.02s @135.44kmph,5.47s,25.51m,,,,,,,,,,9.51s,190mm,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-gla-220d-bsvi-cars-Faridabad_e3d58d19-4d7f-47df-9ea1-4a9ab6aa9ee3.htm,₹39 Lakh,Feb 2024,Comprehensive,Diesel,5 Seats,"17,000 Kms",ballabhgarh,First Owner,1950 cc,Automatic,2022,1950 cc,187.74 bhp,222 kmph,FWD,Diesel,,1950 cc,187.74bhp@3800rpm,400Nm@1600-2600rpm,4,4,,,Yes,,Automatic,8G-DCT,,,BS VI,air suspension,air suspension,,,,,Disc,Disc,7.4sec,7.4sec,4410 mm,2020 mm,1611 mm,5,,2729 mm,1605 mm,1834 mm,1605 kg,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
